0.509729,0.300318,0.242383,0.415205,0.548013,0.371511,0.319522
0.509238,0.295375,0.223338,0.283805,0.506421,0.367494,0.286423
0.504137,0.345809,0.283765,0.237856,0.568248,0.34035,0.30726
0.50842,0.396003,0.387162,0.234812,0.630911,0.301076,0.35847
0.508715,0.387454,0.343818,0.230729,0.588172,0.270383,0.338634
0.510149,0.526868,0.420507,0.357647,0.479979,0.271738,0.35579
0.512104,0.504754,0.44835,0.281717,0.530508,0.284947,0.354319
0.517146,0.474637,0.429528,0.338905,0.546747,0.284565,0.341324
0.512328,0.50829,0.419916,0.398375,0.511464,0.32674,0.377756
0.511261,0.47335,0.361297,0.234695,0.535173,0.323803,0.400746
0.512546,0.475948,0.455516,0.213807,0.631087,0.295817,0.457729
0.51519,0.449291,0.48686,0.230957,0.716378,0.272114,0.483754
0.51291,0.44841,0.429723,0.215932,0.679389,0.251914,0.42134
