54.8332,9.80458,53.601,55.1939,1.1331,1.10195,0.89389,1.35814,1.1877,0.70349,1.33045,2.22716,9.74783,10.5093,0.358032,161.424,13.4229,3.65148,3.24715,0.319864,36.572,8.02074,45.6797,45.0729,1.33361
61.9199,11.9677,49.2749,53.0947,1.18065,0.966649,0.920469,1.41785,1.28237,0.720271,1.12146,2.65538,9.15821,10.1616,0.335711,160.326,12.0015,3.5002,3.08242,0.346156,42.9015,10.6662,41.8003,43.5514,1.45916
62.7476,13.4231,43.5178,50.655,1.25007,0.907569,0.902001,1.42949,1.3262,0.753376,1.15191,2.93606,8.6064,9.83832,0.326219,168.744,12.7563,3.48806,3.07179,0.415068,43.9516,13.2043,37.3549,42.7092,1.67079
58.3753,13.6779,36.0469,48.8087,1.31446,0.936037,0.821649,1.35896,1.31135,0.796196,1.12581,2.96525,7.84011,9.61928,0.337674,173.133,13.3658,3.4514,3.30603,0.533499,40.4799,15.0591,32.2304,43.4144,1.98232
51.1725,12.7888,27.9352,47.9813,1.34769,1.04252,0.684864,1.20238,1.25102,0.840393,1.02542,2.75052,6.88462,9.51084,0.369221,173.964,13.6127,3.53842,3.78649,0.702613,34.1659,15.968,27.1557,45.7422,2.36117
44.0049,11.136,21.1655,48.0466,1.33509,1.20646,0.527908,0.994813,1.16597,0.873976,0.90868,2.35931,5.94095,9.46376,0.410988,171.696,13.2475,3.77599,4.38639,0.910584,27.384,15.8356,23.1974,48.9752,2.72742
39.4161,9.31124,17.721,48.4543,1.27798,1.35362,0.398983,0.804783,1.08084,0.88516,0.758221,1.91499,5.30837,9.40112,0.44879,167.655,12.3103,4.09099,4.92074,1.13173,22.3684,14.8319,21.3921,51.9247,2.98053
36.0646,7.75709,19.0655,48.559,1.19515,1.42708,0.323796,0.689295,1.00969,0.866766,0.634458,1.51037,5.31456,9.27602,0.470793,162.282,10.9388,4.44359,5.24529,1.33011,18.9777,13.2727,22.5879,53.4601,3.04488
32.5165,6.8309,26.1863,47.8446,1.11659,1.39442,0.303759,0.687055,0.953434,0.817592,0.518596,1.22865,6.21784,9.06991,0.471799,156.236,9.34125,4.85136,5.30476,1.46816,16.58,11.6692,27.6793,52.892,2.90793
27.8841,6.4844,38.8977,45.9607,1.06855,1.27865,0.322103,0.79842,0.901059,0.746936,0.421732,1.08045,8.05814,8.7544,0.456757,150.455,7.85112,5.3625,5.11774,1.51829,14.17,10.2847,36.9727,50.0379,2.62674
19.7327,6.65285,55.7092,42.8359,1.06591,1.1336,0.369211,1.00647,0.843089,0.676083,0.338822,1.07853,10.653,8.30727,0.438411,145.125,6.74219,5.93491,4.73399,1.47231,10.1803,9.43177,49.8483,45.2634,2.30356
12.2007,7.37709,74.0685,38.9514,1.10875,1.0244,0.435949,1.27303,0.785557,0.629802,0.269587,1.20023,13.6351,7.78569,0.429892,138.501,6.26924,6.54186,4.23934,1.34305,6.37509,9.3239,64.6077,39.5296,2.04114
6.52827,8.77992,90.6397,35.2558,1.18587,0.973861,0.509881,1.54777,0.742333,0.626384,0.216966,1.41416,16.4738,7.32419,0.439151,129.839,6.50093,7.08711,3.71661,1.15914,3.56672,10.1452,78.4386,34.1367,1.8987
3.64679,10.8597,102.489,32.8541,1.27779,0.973719,0.568343,1.7705,0.727326,0.66931,0.196696,1.6428,18.6711,7.06252,0.468219,117.82,7.1394,7.47264,3.22995,0.956843,2.27013,11.8325,88.6746,30.3301,1.87455
2.64378,13.3705,108.055,32.6282,1.3619,0.991783,0.589358,1.88853,0.745649,0.744355,0.201616,1.82197,19.961,7.11315,0.51395,103.672,7.60857,7.61222,2.8186,0.770578,1.98263,14.0667,93.9071,29.0115,1.91559
2.71746,15.9584,106.837,34.7822,1.41596,0.998448,0.565822,1.87103,0.791037,0.824714,0.241563,1.92821,20.1954,7.51224,0.56972,88.7693,7.49078,7.48728,2.52528,0.626208,2.31759,16.491,93.6493,30.3683,1.95091
3.15083,18.2014,98.7695,38.5326,1.43068,0.990371,0.506288,1.70056,0.843971,0.883552,0.320814,1.99373,19.2184,8.14327,0.628733,75.6712,6.81736,7.07444,2.35429,0.537909,2.91111,18.7628,87.7339,33.5892,1.94087
4.14767,19.6491,84.5629,42.6127,1.40981,0.951134,0.428784,1.40642,0.893078,0.906459,0.453656,2.08936,17.0005,8.80415,0.681563,66.9091,5.80887,6.40719,2.27294,0.503064,3.99899,20.5124,76.3637,37.309,1.87865
4.77221,19.9068,66.3155,46.1481,1.36289,0.891746,0.351612,1.05789,0.938597,0.8979,0.63096,2.2744,13.7716,9.34324,0.717944,64.9079,4.95156,5.5165,2.22875,0.507884,4.75689,21.384,60.9255,40.4645,1.76964
6.0343,18.8068,47.2787,49.0048,1.30086,0.836845,0.295197,0.748902,0.996964,0.878762,0.821121,2.54059,10.1193,9.76933,0.730374,70.378,4.61288,4.45114,2.19071,0.534436,5.79688,21.1191,44.0705,42.782,1.62414
6.61541,16.5339,30.9775,51.4833,1.23182,0.807136,0.274875,0.553755,1.08031,0.872263,0.990124,2.81004,6.72228,10.1659,0.717673,81.6072,4.86323,3.36228,2.14741,0.56246,6.2501,19.6934,28.9858,44.577,1.45817
7.13508,13.4791,19.3563,53.6672,1.16553,0.798846,0.297711,0.499371,1.18663,0.888977,1.1315,2.96501,4.06219,10.5949,0.686054,94.3286,6.17564,2.81915,2.14766,0.575741,6.44042,17.2743,17.7714,46.1168,1.29064
6.80435,10.3067,12.3227,55.2391,1.11709,0.781985,0.355789,0.583004,1.29827,0.92184,1.24679,2.94244,2.27913,11.0161,0.645373,103.582,10.5342,3.69088,2.23471,0.564991,6.076,14.3116,10.7453,47.3398,1.13856
6.11417,7.61864,8.87276,55.6536,1.10181,0.752606,0.426537,0.78485,1.39395,0.951811,1.34593,2.76818,1.30827,11.3032,0.605508,106.308,20.2798,6.75334,2.41409,0.529123,5.49929,11.3499,7.21169,47.8765,1.01556
5.00226,5.76788,8.38414,54.5514,1.13431,0.69586,0.483589,1.06481,1.45931,0.960846,1.41508,2.54103,1.03401,11.3258,0.574596,104.455,35.2838,12.1045,2.67186,0.474547,4.86488,8.848,6.53056,47.3714,0.939022
3.8829,4.86939,11.0572,52.1044,1.2296,0.631174,0.512622,1.37056,1.50033,0.943818,1.43197,2.36276,1.39151,11.0385,0.558262,110.942,53.3441,18.7434,2.97997,0.413027,4.45221,7.15895,8.66851,45.8404,0.934932
3.20466,4.82683,17.6585,48.9424,1.39974,0.574774,0.509653,1.65786,1.53381,0.91045,1.3799,2.28362,2.44068,10.5015,0.557481,140.139,71.5691,24.968,3.31089,0.358652,4.45098,6.47813,14.2313,43.6715,1.02795
3.09702,5.68986,28.9046,45.8151,1.63823,0.550301,0.48357,1.88492,1.56788,0.880264,1.26863,2.31363,4.39225,9.8303,0.56994,195.094,87.5916,29.4707,3.6159,0.324414,4.93858,7.02456,23.9814,41.3997,1.22213
3.39599,7.84746,44.6227,43.2313,1.91183,0.596342,0.450293,2.0324,1.5958,0.870196,1.12556,2.47836,7.40227,9.13988,0.592052,263.277,99.1893,31.6616,3.82332,0.318896,5.70574,9.25386,38.1222,39.434,1.48774
4.03175,11.695,63.0569,41.2974,2.16924,0.711226,0.434094,2.13527,1.60088,0.882959,0.990648,2.83309,11.2761,8.52514,0.617438,322.64,104.663,31.9399,3.88109,0.34419,6.54515,13.5164,55.3946,37.9304,1.76225
4.69697,17.1376,80.9955,39.6734,2.36048,0.864302,0.458719,2.25542,1.56628,0.905524,0.889418,3.39167,15.4003,8.00967,0.639479,353.433,103.322,31.0503,3.76151,0.395333,7.28538,19.6088,72.9707,36.6653,1.97829
5.21374,23.3119,95.5543,37.9647,2.45312,1.0396,0.52703,2.4446,1.49308,0.917176,0.827982,4.10182,19.0583,7.5754,0.65233,342.678,95.5575,29.5898,3.47991,0.461458,7.64299,26.5313,88.0226,35.2907,2.09098
5.40838,28.8696,105.547,36.1503,2.43519,1.23181,0.620403,2.72705,1.4144,0.900961,0.797007,4.81981,21.7602,7.23715,0.651999,298.051,83.0725,27.7351,3.11692,0.527941,7.54896,32.7733,98.9805,33.7493,2.08534
5.41955,32.5933,111.55,34.731,2.3164,1.41318,0.698588,3.04638,1.37175,0.852329,0.775491,5.3151,23.4114,7.06724,0.637266,237.114,67.5876,25.3282,2.76765,0.578458,7.15997,36.9504,105.753,32.4696,1.97827
5.22176,33.9826,114.669,34.1043,2.12274,1.55065,0.730627,3.30338,1.38766,0.785947,0.745033,5.37097,24.2031,7.11735,0.609435,171.838,51.2153,21.9785,2.48,0.60024,6.57147,38.4282,108.903,31.8447,1.81038
4.95044,33.327,115.536,34.1694,1.89316,1.615,0.70224,3.41773,1.44691,0.727826,0.697039,4.91004,24.3854,7.30361,0.575202,125.422,36.4513,17.9075,2.25434,0.588534,5.88579,37.4484,108.966,31.8175,1.63649
4.64458,31.4101,114.562,34.5509,1.66611,1.58364,0.62315,3.36006,1.51479,0.702681,0.637527,4.05656,24.2546,7.49094,0.544529,129,26.7305,13.8901,2.08268,0.547886,5.12745,34.8692,106.67,32.0427,1.50266
4.44229,28.9471,111.97,34.7718,1.46642,1.46156,0.520705,3.13963,1.54368,0.720595,0.58769,3.086,24.0403,7.56772,0.525685,208.327,24.0848,10.8876,1.93171,0.490862,4.35884,31.5778,102.845,32.1021,1.4277
4.34816,26.2636,108.05,34.472,1.30356,1.28127,0.42696,2.80339,1.5012,0.769218,0.571823,2.27145,23.8151,7.48744,0.520226,361.005,27.366,9.07575,1.76553,0.434625,3.73108,28.1162,98.339,31.6905,1.40213
4.51461,23.2546,103.373,33.6393,1.18386,1.08114,0.373732,2.43313,1.39907,0.826131,0.603102,1.77301,23.585,7.31199,0.523196,550.14,33.0927,7.97932,1.60785,0.39478,3.54383,24.5261,93.9669,30.8454,1.40335
4.67916,19.8842,98.379,32.3628,1.11989,0.90286,0.374214,2.08334,1.2744,0.875119,0.679416,1.58798,23.2302,7.12293,0.525535,734.122,38.9554,7.03873,1.53606,0.38081,3.70845,20.8058,90.0391,29.7282,1.40969
4.56954,16.6415,93.3942,30.7276,1.13526,0.799005,0.420082,1.79705,1.18279,0.912455,0.756123,1.62105,22.5788,6.93804,0.516867,858.75,43.9542,6.17911,1.57682,0.392252,3.88353,17.3471,86.5237,28.4609,1.41407
