0.519869,0.30526,0.198813,0.557201,0.262603,0.633628,0.301259
0.507188,0.442595,0.235708,0.316645,0.197921,0.58013,0.0866801
0.49598,0.418779,0.20468,0.200312,0.079839,0.470512,0.0405114
0.496323,0.375679,0.22012,0.18866,0.0812333,0.3643,0.0434289
0.497976,0.330499,0.24653,0.195848,0.0897463,0.287955,0.0569564
0.497394,0.313328,0.160559,0.194425,0.0761754,0.233494,0.0459064
0.498582,0.227442,0.201367,0.198503,0.0982895,0.205505,0.0590131
0.498092,0.191179,0.230649,0.20243,0.0837315,0.198563,0.0741321
0.498422,0.179144,0.214638,0.182907,0.0728142,0.197605,0.0565265
0.501411,0.267459,0.256657,0.179736,0.116041,0.193332,0.0709289
0.500026,0.379023,0.245647,0.17562,0.122946,0.187826,0.0474294
0.50111,0.249719,0.280263,0.182242,0.100349,0.185199,0.0726717
0.500422,0.208409,0.250354,0.181554,0.108281,0.183085,0.103023
0.500292,0.211124,0.213103,0.182217,0.0866853,0.182291,0.126049
0.499382,0.252214,0.254177,0.176264,0.158417,0.181635,0.149429
0.500324,0.189939,0.220482,0.175487,0.124304,0.180641,0.0793872
0.501003,0.227402,0.195032,0.194172,0.138763,0.181774,0.0809765
0.500707,0.20795,0.166232,0.188517,0.121175,0.185894,0.105958
0.50042,0.360129,0.207166,0.192813,0.163297,0.187149,0.0620334
0.500926,0.314054,0.182209,0.179107,0.156664,0.188531,0.0741748
0.501943,0.410821,0.268289,0.184673,0.236662,0.18706,0.0860526
0.502215,0.336816,0.30708,0.187272,0.385219,0.18807,0.165703
0.503273,0.335871,0.319786,0.199574,0.392212,0.189267,0.181468
0.508136,0.291569,0.251527,0.236689,0.280792,0.196999,0.134071
0.504332,0.342083,0.192226,0.215228,0.215832,0.211627,0.102749
0.505243,0.334645,0.285266,0.198344,0.329306,0.210485,0.170135
0.505053,0.348807,0.303091,0.195452,0.328951,0.209328,0.169573
0.504633,0.379441,0.301455,0.207302,0.270892,0.208165,0.13202
0.505779,0.35317,0.357706,0.194434,0.321452,0.20609,0.134348
0.504085,0.365323,0.261749,0.196914,0.289095,0.201152,0.129654
0.504347,0.332767,0.199661,0.219952,0.227502,0.203977,0.12189
