0.466595,0.227197,0.193295,0.259252,0.494662,0.314958,0.546548
0.450735,0.228796,0.169917,0.200095,0.427896,0.277263,0.602263
0.452663,0.215755,0.178518,0.171506,0.399814,0.24051,0.452396
0.450443,0.239721,0.221661,0.136587,0.40094,0.20916,0.419214
0.459584,0.245038,0.235042,0.199722,0.38246,0.187198,0.376349
0.456889,0.224232,0.206843,0.204895,0.425155,0.189816,0.523811
0.461731,0.229695,0.198146,0.144397,0.436765,0.182607,0.557716
0.461353,0.230601,0.214844,0.127742,0.433486,0.166177,0.539523
0.463823,0.265929,0.226733,0.179866,0.41858,0.160123,0.510324
0.468936,0.25233,0.207186,0.344823,0.465712,0.193983,0.591182
0.468094,0.25875,0.240083,0.2979,0.455447,0.23452,0.530481
0.469119,0.262914,0.271328,0.267008,0.420332,0.263404,0.38391
0.470245,0.262561,0.273735,0.232841,0.432946,0.266795,0.409762
0.474082,0.255459,0.288681,0.221647,0.407938,0.258797,0.259465
0.472894,0.240689,0.29402,0.283521,0.40143,0.259917,0.289325
0.482018,0.306769,0.37463,0.2706,0.455815,0.26376,0.211967
0.476226,0.270054,0.324895,0.209755,0.393114,0.247259,0.179189
0.470032,0.287147,0.343669,0.224845,0.418384,0.243891,0.183656
0.466615,0.265332,0.32371,0.226897,0.438392,0.236998,0.184447
0.468521,0.304599,0.36488,0.266911,0.429415,0.236676,0.194977
0.469321,0.343037,0.36637,0.199237,0.468271,0.239444,0.273158
0.471984,0.321546,0.353565,0.19158,0.515879,0.224997,0.257165
0.467753,0.326578,0.379117,0.18982,0.628776,0.21461,0.243577
0.473045,0.363078,0.39402,0.166385,0.601094,0.202017,0.306686
0.474726,0.344291,0.363508,0.274865,0.591362,0.205967,0.384505
0.474474,0.321875,0.350537,0.302779,0.578971,0.23115,0.324228
0.47371,0.344696,0.437748,0.244631,0.62464,0.248483,0.248976
0.483622,0.359899,0.458335,0.275406,0.608788,0.254002,0.185162
0.481277,0.375156,0.449479,0.369289,0.60413,0.292199,0.257401
0.483854,0.394649,0.416444,0.268197,0.585591,0.299151,0.234543
