0.744409,0.569648,0.673273,0.654497,0.542251,0.59796,0.224565
0.501213,0.405151,0.371106,0.673016,0.697343,0.626973,0.455287
0.498236,0.300301,0.275003,0.573499,0.615137,0.650041,0.369794
0.501753,0.303352,0.234478,0.365091,0.784189,0.598956,0.502876
0.499659,0.429987,0.425224,0.244177,0.436263,0.498429,0.535717
0.49727,0.398724,0.416062,0.217892,0.454653,0.399921,0.458475
0.499778,0.289327,0.26952,0.28454,0.530584,0.33205,0.388295
0.509046,0.282178,0.29969,0.261335,0.459313,0.289589,0.465896
0.52126,0.316992,0.302801,0.334068,0.508795,0.281599,0.497857
0.50727,0.262721,0.236616,0.248409,0.460683,0.281703,0.45784
0.511254,0.283983,0.244594,0.218228,0.519728,0.267318,0.60851
0.505716,0.32353,0.242341,0.201613,0.476712,0.252494,0.591599
0.51558,0.341915,0.269968,0.192057,0.527536,0.23027,0.596715
0.510298,0.329865,0.23892,0.220851,0.618592,0.217153,0.59656
