0.850913,18.8992,11.1303,1.83342,1.85365,1368.43,13.7597,59.6061,50.7707,70.7478,2.03753,8.68625,9.24098,2.71799,2.38981,2.47228,4.56211,51.2503,11.3854,3.04609
1.15416,18.6534,10.9461,1.65601,1.84943,1344.19,10.4166,55.8497,47.0883,64.0393,1.73784,9.3805,9.79418,2.70577,2.29064,2.42403,4.8196,53.5049,11.5041,2.97266
1.62417,18.7518,10.2158,1.88139,1.86432,1334.84,8.15849,54.3347,44.3028,58.1439,1.40508,10.1329,9.84799,3.01334,2.26081,2.12372,4.93413,53.296,13.0775,2.90925
2.21538,18.9833,9.22398,2.35962,1.89729,1337.41,6.80811,55.4565,41.8502,54.766,1.11767,10.7772,9.37313,3.39286,2.27868,1.68967,4.79956,50.7047,15.1239,2.84428
2.80533,19.0166,8.21437,2.85694,1.95028,1345.43,6.06562,57.9838,38.8106,54.4623,0.92464,11.1244,8.45824,3.58849,2.29943,1.28812,4.42132,46.2215,16.5888,2.75567
3.24387,18.5507,7.37455,3.15655,2.0255,1354.47,5.74717,59.9273,34.6057,56.6375,0.849056,11.018,7.33904,3.47165,2.29195,1.07229,3.89914,40.8509,16.7736,2.63554
3.41833,17.5255,6.81416,3.18746,2.12312,1365.25,5.77171,60.0391,29.8093,59.8795,0.8862,10.3761,6.34827,3.14748,2.26039,1.15761,3.37589,35.8595,15.7614,2.50885
3.31932,16.2401,6.53052,3.04527,2.24284,1379.89,6.04762,58.4127,25.735,62.6889,0.982102,9.2598,5.73152,2.86286,2.23055,1.55175,2.95726,32.1546,14.1697,2.41532
3.06397,15.2633,6.40695,2.88033,2.38232,1397.86,6.57326,55.7009,23.6291,64.0194,1.08458,7.86482,5.50678,2.86931,2.22441,2.18758,2.7096,29.8853,12.8148,2.37818
2.87352,15.1053,6.21675,2.80896,2.52973,1417.12,7.26981,52.5622,24.3196,63.3348,1.17151,6.48644,5.44179,3.29585,2.25167,2.96539,2.64193,28.1536,12.4313,2.39871
2.91294,15.9069,5.75305,2.87121,2.66658,1434.73,8.03074,49.6493,27.6998,60.3221,1.23425,5.41172,5.25229,4.08695,2.31289,3.78365,2.68519,25.7364,13.4287,2.46131
3.14403,17.3338,4.94696,3.02508,2.77292,1448.68,8.89174,47.7797,32.7064,55.0657,1.27322,4.80299,4.81398,5.06177,2.39921,4.53934,2.79035,22.0653,15.8416,2.54373
3.35856,18.7817,3.89509,3.19227,2.83388,1459.85,9.97993,47.7682,37.7418,48.2195,1.29584,4.6531,4.1774,5.98742,2.50333,5.1374,2.92116,17.5493,19.2608,2.62971
3.36884,19.7248,2.79902,3.30647,2.84313,1470.57,11.5079,49.4047,41.4374,41.0739,1.32185,4.8359,3.47783,6.66328,2.62566,5.49751,3.08465,13.1482,22.8704,2.71472
3.12737,20.0437,1.91668,3.35418,2.80412,1482.31,13.4599,51.1838,43.3543,35.4912,1.37658,5.1594,2.83863,6.97606,2.76578,5.57494,3.24313,9.72972,25.7728,2.80157
2.68898,20.0498,1.46807,3.36826,2.7343,1493.38,15.5234,51.4899,43.981,33.4151,1.45046,5.44791,2.36148,6.93416,2.90518,5.39448,3.36603,7.8259,27.3602,2.87924
2.16752,20.1895,1.51472,3.37963,2.66466,1498,17.1942,49.6445,43.9164,35.996,1.50587,5.62223,2.13615,6.6223,3.00674,5.029,3.4936,7.66329,27.3721,2.93364
1.72222,20.6862,2.01405,3.3541,2.62632,1489.09,18.2185,45.7021,43.2624,43.0024,1.50762,5.68665,2.21447,6.12872,3.03092,4.57775,3.62265,9.41329,25.7943,2.98106
1.48171,21.3734,2.85677,3.20815,2.62405,1462.77,18.3877,40.3099,41.7766,53.0831,1.43587,5.69996,2.62611,5.51601,2.95346,4.16551,3.75286,13.2298,22.8211,3.05936
1.42634,21.852,3.91365,2.92578,2.62995,1421.73,17.7649,34.8944,39.3908,64.2698,1.29823,5.69805,3.32777,4.85145,2.77886,3.8861,3.77769,18.7791,18.9373,3.19793
1.43152,21.8067,5.17701,2.61119,2.59794,1376.6,16.7838,32.4559,36.6185,74.0834,1.10978,5.72353,4.20652,4.23958,2.54562,3.73365,3.66027,25.2826,14.9329,3.39544
1.46706,21.1837,6.57469,2.40158,2.48171,1342.28,15.7082,36.2939,34.3042,80.3213,0.909644,5.8145,5.06326,3.77276,2.3,3.67258,3.47489,31.4819,11.5567,3.59721
1.58511,20.2277,7.9707,2.36822,2.25966,1329.43,14.8171,48.7601,33.1737,81.9149,0.775107,6.01244,5.72458,3.46457,2.07771,3.62639,3.30331,36.1945,9.12974,3.70057
1.78253,19.4508,9.24745,2.51085,1.95631,1338.81,14.2216,69.6874,33.9082,79.2098,0.780286,6.31438,6.10791,3.25099,1.9059,3.51398,3.20974,38.8492,7.66117,3.6178
1.95808,19.4238,10.2217,2.7737,1.63667,1362.84,13.8714,95.3651,37.2403,73.6265,0.922416,6.69556,6.2344,3.08198,1.80869,3.2906,3.28174,39.5146,7.24638,3.33502
2.02808,20.5313,10.679,3.06524,1.37368,1389.63,13.4289,119.455,43.345,67.0097,1.14595,7.04625,6.14294,2.97431,1.79616,3.00646,3.51605,38.6165,8.10877,2.91663
2.00137,22.7773,10.518,3.28135,1.22315,1409.97,12.7702,135.652,51.9696,61.1979,1.40081,7.23611,5.93876,2.97737,1.86113,2.75254,3.84905,37.0014,10.2474,2.48334
1.95026,25.6795,9.88104,3.34682,1.20117,1421.07,11.7468,140.415,62.2677,57.6167,1.60804,7.21719,5.83746,3.11831,1.97481,2.57041,4.22496,35.8863,13.2606,2.16227
1.96704,28.3207,9.09741,3.23977,1.28277,1424.83,10.294,133.941,72.2964,56.962,1.6911,7.06113,6.0017,3.3466,2.08957,2.43689,4.52595,36.1325,16.3141,2.0229
2.08776,29.6613,8.50465,2.98838,1.42633,1424,8.77877,119.715,79.087,59.0793,1.63487,6.92443,6.43667,3.52281,2.15729,2.29651,4.64748,37.7561,18.2723,2.0491
2.28904,28.9724,8.29809,2.70113,1.59952,1418.86,8.17341,102.918,80.0272,62.8741,1.51133,6.94972,7.00209,3.52059,2.1491,2.12661,4.53445,40.0409,18.4302,2.15922
2.47975,26.2122,8.41073,2.52974,1.78202,1407.39,9.76961,88.3188,74.6324,66.458,1.43808,7.15151,7.47497,3.33073,2.07756,1.93777,4.20736,41.9542,16.9941,2.27201
2.56216,22.112,8.60468,2.60386,1.9633,1388.07,14.3092,78.3794,65.0042,67.9261,1.48936,7.3834,7.65937,3.06216,1.98886,1.77244,3.7389,42.6223,14.9236,2.35765
2.49329,17.867,8.64643,3.01265,2.13384,1362.53,21.6767,72.4777,55.0208,66.312,1.66404,7.48839,7.49098,2.90547,1.93588,1.68694,3.22193,41.5982,13.5401,2.44233
2.30951,14.5688,8.34756,3.75582,2.28269,1337.36,30.7093,67.936,48.6291,61.8599,1.90359,7.45103,7.02164,3.0172,1.94703,1.70419,2.78622,38.8781,13.8143,2.56297
2.08193,12.8522,7.69204,4.70334,2.39466,1322.8,39.7684,62.729,47.9035,55.7407,2.16477,7.37895,6.36688,3.40652,2.01004,1.81088,2.52687,34.9,15.8025,2.71848
1.84185,12.7593,6.90265,5.62155,2.45395,1327.62,46.716,57.1088,51.8931,49.6534,2.43656,7.4115,5.71126,3.93874,2.08799,1.99844,2.47095,30.7738,18.6437,2.86477
1.58626,13.8758,6.35607,6.25699,2.44765,1353.52,49.8862,53.2763,57.6321,45.0661,2.70449,7.61688,5.27832,4.38973,2.1448,2.25363,2.62982,27.8016,21.0354,2.93819
1.31707,15.6328,6.3699,6.43053,2.36814,1394.7,48.8903,53.2341,61.6643,42.4827,2.95404,7.90171,5.20274,4.54988,2.15511,2.57011,2.88855,26.7409,21.8819,2.88507
1.05842,17.5115,7.07681,6.07077,2.21453,1441.14,44.4352,57.7236,61.5234,41.3462,3.16253,8.10986,5.51464,4.3301,2.10946,2.92488,3.13683,27.7347,20.7455,2.6965
0.855937,19.0912,8.36422,5.2462,2.00113,1482.07,37.9654,66.1328,56.6146,40.5502,3.27965,8.16936,6.23978,3.80189,2.01543,3.23356,3.28471,30.6974,17.962,2.42171
0.733278,20.0171,9.92159,4.15574,1.75922,1508.67,30.9114,76.2614,48.2373,39.1368,3.25224,8.16477,7.25446,3.12895,1.89434,3.39675,3.36541,34.992,14.3307,2.15462
0.685191,20.1078,11.3562,3.06651,1.53291,1515.48,24.3913,84.5033,38.4593,36.8517,3.06789,8.25675,8.28466,2.5043,1.77032,3.37479,3.45482,39.486,10.7953,1.98837
0.711412,19.5003,12.3206,2.23152,1.37014,1500.88,18.7886,87.308,29.3219,34.5104,2.77538,8.51083,9.0069,2.09594,1.66286,3.21454,3.5476,42.9579,8.17059,1.96138
0.812576,18.6833,12.635,1.78292,1.30253,1467.8,14.0866,83.1021,22.4969,33.9255,2.46739,8.83587,9.20806,1.9756,1.58603,3.04252,3.59296,44.5224,6.87908,2.04288
0.958544,18.2851,12.3293,1.67532,1.33251,1423.23,10.3017,72.7876,18.8658,36.8059,2.2358,9.05012,8.93803,2.08205,1.55341,3.00422,3.56178,44.1367,6.72521,2.16023
1.09121,18.755,11.6548,1.74645,1.43114,1376.58,7.52794,59.9159,18.6035,43.8677,2.16406,9.00758,8.47065,2.24927,1.5757,3.19778,3.47336,42.7306,7.06739,2.25439
1.09121,18.755,11.6548,1.74645,1.43114,1376.58,7.52794,59.9159,18.6035,43.8677,2.16406,9.00758,8.47065,2.24927,1.5757,3.19778,3.47336,42.7306,7.06739,2.25439
1.1742,20.1007,10.939,1.79898,1.5589,1338,5.94726,48.7407,21.2146,54.3568,2.28883,8.68432,8.11706,2.29587,1.65799,3.59977,3.34411,41.5955,7.19324,2.31344
1.20395,21.8459,10.3804,1.72607,1.68343,1315.06,5.77,42.3858,25.7081,65.9878,2.5618,8.2193,8.06325,2.14465,1.78845,4.05872,3.24327,41.5568,6.74511,2.35736
1.17809,23.3476,10.0265,1.62295,1.79248,1310.07,7.30117,41.524,31.1649,75.8558,2.88008,7.76423,8.29213,1.90171,1.93458,4.40282,3.22903,42.6549,6.06913,2.41804
1.11953,24.1799,9.75505,1.66858,1.90225,1319.33,10.3297,44.5884,36.6058,81.5844,3.10409,7.33725,8.63338,1.79288,2.06884,4.51284,3.29136,44.1354,5.94553,2.5322
1.12354,24.3192,9.363,1.96839,2.03786,1336.23,13.9826,48.7226,41.2802,82.1933,3.12523,6.82208,8.82712,2.00883,2.18407,4.37849,3.40802,44.7385,7.00952,2.71606
1.30163,24.0669,8.68919,2.50296,2.21275,1354.23,17.1796,51.1861,44.5561,78.2288,2.90631,6.08305,8.63364,2.57531,2.28686,4.09347,3.5334,43.2343,9.33632,2.94223
1.66201,23.7906,7.69034,3.17266,2.41678,1368.93,19.1323,51.0618,46.0884,71.4466,2.48178,5.11731,8.00178,3.37881,2.38791,3.77646,3.58887,39.2545,12.5635,3.14288
2.06289,23.7985,6.47949,3.82036,2.61017,1378.79,19.3968,49.928,46.0836,64.036,1.95736,4.10709,7.07198,4.22737,2.49405,3.49405,3.59285,33.624,16.1112,3.24622
2.31236,24.1288,5.25778,4.28564,2.73805,1383.75,17.9335,50.3864,45.3056,57.7118,1.46548,3.34361,6.05094,4.91599,2.60961,3.23498,3.52319,27.8436,19.3403,3.22742
2.29557,24.6082,4.23977,4.46492,2.75873,1383.62,15.348,54.405,44.7781,53.5039,1.1128,3.08339,5.2124,5.28585,2.73251,2.94006,3.39961,23.6558,21.6516,3.13091
2.01195,24.9995,3.58338,4.34515,2.66633,1376.46,12.6645,62.4209,45.2741,51.8231,0.938716,3.42801,4.79939,5.27924,2.85033,2.577,3.33086,22.4433,22.6722,3.03874
1.59082,25.1546,3.3157,3.97783,2.49241,1358.49,10.8774,73.0438,46.7515,52.5311,0.921957,4.32926,4.92531,4.91284,2.94583,2.20731,3.55023,24.6241,22.2576,3.0329
1.2213,25.0612,3.38905,3.43478,2.28551,1326.86,10.1607,83.5512,48.7276,54.9175,1.03417,5.59699,5.54556,4.26344,2.99868,1.95333,4.33782,29.6382,20.4379,3.16132
1.08554,24.797,3.74114,2.81553,2.08697,1282.83,10.0788,92.1501,51.0162,57.6174,1.26139,6.9715,6.46708,3.46921,2.98432,1.97977,5.81659,36.1841,17.5539,3.41212
1.28941,24.5284,4.31977,2.22228,1.91262,1232.95,10.2877,98.4576,53.2191,59.435,1.55573,8.1812,7.39672,2.68469,2.88901,2.36593,7.77716,42.6993,14.1842,3.72145
1.78909,24.3852,5.10535,1.7197,1.75601,1187.99,10.6113,102.995,54.8596,59.7533,1.81768,9.03901,8.08995,2.02391,2.71969,3.08283,9.76172,48.0719,10.9051,3.99537
2.40049,24.4097,6.04833,1.34766,1.6142,1160.14,10.9801,106.603,55.7245,58.702,1.951,9.45182,8.43421,1.56814,2.50069,3.97614,11.2187,51.8275,8.16139,4.1439
2.90957,24.528,7.05857,1.13774,1.49955,1158.89,11.5269,109.724,56.2439,56.8846,1.92104,9.43931,8.45208,1.37793,2.27302,4.88012,11.7613,53.9964,6.27224,4.13586
3.17084,24.6441,8.02405,1.10936,1.43395,1186.69,12.4359,111.905,56.9768,54.9056,1.7675,9.092,8.25036,1.45966,2.08383,5.6422,11.3488,54.892,5.34451,4.00289
3.14253,24.602,8.80139,1.30068,1.43675,1236.57,13.9705,111.774,57.9968,53.3914,1.55837,8.5497,7.92399,1.75618,1.97322,6.13466,10.2636,54.71,5.27129,3.80589
2.87373,24.3283,9.28917,1.77429,1.51126,1293.43,16.0203,108.286,58.7214,52.9402,1.34622,7.95029,7.49547,2.17632,1.951,6.26271,8.91453,53.3085,5.90702,3.60324
2.49077,23.8534,9.55127,2.52667,1.63442,1340.16,18.0477,101.381,58.4472,53.8097,1.16075,7.40497,6.94923,2.62655,1.98809,6.02476,7.62699,50.4191,7.15117,3.42683
2.12468,23.2882,9.84615,3.43768,1.77727,1363.92,19.4146,92.1409,56.7977,55.8425,1.03113,6.97307,6.3114,3.00687,2.04148,5.4772,6.55143,46.1612,8.80156,3.28014
1.84443,22.6561,10.4042,4.30053,1.9197,1360.79,19.8588,83.1028,53.4844,58.5145,0.977935,6.71415,5.77449,3.21726,2.08915,4.69839,5.6483,41.5711,10.4679,3.16132
1.65214,21.913,11.2772,4.8853,2.05191,1336.21,19.5934,77.0855,48.4724,61.2526,0.988546,6.69268,5.59168,3.18516,2.13395,3.79981,4.83633,38.1977,11.6058,3.07749
1.50484,21.0879,12.3026,5.02125,2.16623,1301.2,19.0774,76.1536,42.3819,63.378,1.04616,6.91028,5.91195,2.91282,2.18679,2.90458,4.09747,37.2516,11.7781,3.04014
1.40771,20.2885,13.2013,4.6894,2.25312,1267.84,18.6942,80.5609,36.2561,64.3268,1.14414,7.29837,6.68076,2.47922,2.24533,2.1345,3.52868,39.0535,10.8889,3.04963
1.40353,19.705,13.707,4.02157,2.29758,1245.32,18.3907,88.5959,31.0485,63.9104,1.24383,7.68351,7.65761,2.00914,2.29068,1.55463,3.20193,42.955,9.19518,3.09335
1.49461,19.4501,13.6644,3.23974,2.28367,1238.23,17.9246,97.3994,27.1691,62.5835,1.29065,7.93229,8.55815,1.6319,2.30156,1.20752,3.12645,47.6239,7.21449,3.15308
1.60805,19.5223,13.1744,2.55663,2.20134,1248.23,17.2264,104.044,24.6849,61.2783,1.2538,7.99506,9.17622,1.4362,2.27089,1.07249,3.18604,51.7489,5.5126,3.20866
1.65257,19.7066,12.5446,2.10805,2.05704,1274.5,16.5228,106.592,23.2198,60.6091,1.15574,7.9891,9.46265,1.42703,2.20504,1.11125,3.2469,54.5762,4.41049,3.24335
1.57164,19.7382,12.0704,1.89572,1.87339,1311.6,16.5338,104.765,22.5047,60.6229,1.05269,8.11231,9.48392,1.52963,2.11833,1.2915,3.31882,55.9578,3.87485,3.24303
1.35671,19.4065,11.9484,1.85677,1.68828,1348.86,17.8562,99.4642,22.5189,60.893,0.993613,8.50629,9.38311,1.65514,2.03364,1.56615,3.49137,56.3186,3.7238,3.20369
1.04418,18.6701,12.1308,1.93181,1.54868,1373.39,20.3561,91.8126,23.1888,60.9161,0.997756,9.12142,9.28979,1.74023,1.97315,1.88662,3.79561,56.2249,3.80879,3.12013
0.754475,17.6332,12.3842,2.07882,1.49577,1375.64,23.1373,82.5505,24.3578,60.5693,1.05516,9.7508,9.23754,1.7725,1.95449,2.2148,4.15484,55.9877,4.08427,2.99279
0.623637,16.568,12.5123,2.24903,1.54847,1354.52,24.8338,72.1823,25.8019,59.9967,1.12794,10.1086,9.21295,1.77992,1.9886,2.49397,4.50081,55.751,4.52738,2.84365
0.68595,15.7313,12.4251,2.38048,1.69495,1319.06,24.3553,61.4043,27.3587,59.3884,1.16438,10.008,9.19434,1.7854,2.07403,2.65991,4.75638,55.5763,5.00523,2.70775
0.849305,15.2911,12.1758,2.42681,1.8899,1284.37,21.6513,51.6052,28.761,58.9773,1.12641,9.48889,9.14959,1.7978,2.1913,2.67398,4.91854,55.4711,5.33045,2.62241
0.990097,15.3072,11.8614,2.36692,2.05864,1264.82,17.6598,44.6164,29.9163,58.9696,1.02065,8.80921,9.03974,1.80839,2.3031,2.523,5.02681,55.4586,5.36527,2.61023
1.07165,15.7281,11.6275,2.20218,2.12813,1266.3,13.548,41.3747,31.321,59.4644,0.90674,8.33401,8.81632,1.78572,2.35999,2.23528,5.07462,55.3745,5.01541,2.6529
1.14085,16.4568,11.6484,1.96154,2.06379,1283.97,10.3359,41.857,33.8142,60.2681,0.85844,8.29621,8.46612,1.70306,2.32473,1.90996,4.99809,55.0738,4.3191,2.69172
1.23424,17.2911,11.9665,1.70157,1.88332,1306.7,8.70828,45.0476,38.0767,61.1464,0.889709,8.70027,8.04385,1.55995,2.19804,1.65302,4.71428,54.5355,3.4524,2.66592
1.36652,18.105,12.4705,1.47503,1.64395,1324.22,8.80186,49.6116,43.7047,61.9137,0.953032,9.3031,7.64242,1.37522,2.02319,1.53943,4.18305,53.8737,2.62497,2.55942
1.54159,18.9108,12.9649,1.33235,1.42076,1333.09,10.0687,54.3459,49.4939,62.37,0.98931,9.78772,7.40468,1.19338,1.86337,1.60022,3.54909,53.4207,2.02438,2.41018
1.72696,19.841,13.2477,1.3204,1.27089,1337.56,11.4489,58.0294,53.9,62.3472,1.0059,9.89728,7.45277,1.06584,1.76613,1.88234,2.99286,53.3847,1.78499,2.27892
1.86906,20.9575,13.1557,1.44087,1.21075,1343.37,12.3199,60.0169,55.5921,62.0915,1.02623,9.639,7.75929,1.00387,1.74178,2.34738,2.73383,53.5176,1.88905,2.21797
1.89824,22.1636,12.6315,1.65606,1.22257,1352.48,13.0251,60.5191,54.197,62.1527,1.08949,9.19574,8.21026,0.993705,1.76559,2.88625,2.88124,53.3655,2.22713,2.23402
1.80053,23.2016,11.8083,1.90887,1.28044,1361.7,14.3346,60.4375,50.5636,62.9444,1.21409,8.77326,8.62025,1.01558,1.79748,3.3428,3.35693,52.5293,2.70641,2.2853
1.63807,23.749,10.8966,2.1278,1.36448,1364.15,16.8617,60.8348,46.337,64.4373,1.39114,8.48982,8.84579,1.06692,1.80561,3.58684,3.93749,50.8902,3.30332,2.32447
1.49498,23.5956,10.0827,2.23735,1.45999,1353.59,20.5259,62.8935,43.0613,66.0125,1.57056,8.36839,8.85739,1.13726,1.78559,3.56274,4.41706,48.7913,3.95567,2.34451
1.44955,22.7739,9.41468,2.19697,1.55332,1330.56,24.5576,67.5005,41.5776,66.7456,1.67897,8.35783,8.71104,1.19806,1.75578,3.29608,4.64476,46.8334,4.57348,2.38419
1.58323,21.5486,8.89664,2.05302,1.63024,1304.01,27.8662,74.6648,41.8866,65.9694,1.67868,8.41646,8.54373,1.23365,1.74126,2.91573,4.57592,45.7769,5.14587,2.49679
1.94068,20.2876,8.58232,1.90333,1.67599,1286.98,29.4891,83.3499,43.1317,63.7781,1.59464,8.52723,8.47159,1.23828,1.75405,2.59348,4.20647,46.0539,5.64116,2.70868
2.43517,19.3219,8.5213,1.80709,1.68091,1289.71,29.1287,90.9434,44.1388,60.9346,1.48977,8.69302,8.58322,1.19465,1.7834,2.44869,3.68959,47.6072,5.93338,2.99614
2.86934,18.8257,8.80993,1.77601,1.64905,1312.37,27.4652,94.6989,44.4083,58.6304,1.41811,8.98358,8.92143,1.10647,1.80345,2.52804,3.47534,50.1323,5.96768,3.28678
3.05228,18.9658,9.36418,1.78423,1.60038,1345.53,26.2803,93.6125,43.9971,58.0416,1.37372,9.48048,9.36903,0.995851,1.7927,2.74047,4.42591,52.6968,5.7472,3.48917
2.92221,20.0308,9.90892,1.77164,1.56146,1375.4,27.7487,87.7058,42.8704,59.7395,1.31603,10.2024,9.64759,0.883183,1.74445,2.91317,7.59558,53.7461,5.31432,3.53595
2.54407,22.2263,10.0886,1.69123,1.54823,1392,33.2708,78.0129,40.9129,63.2343,1.22052,11.0583,9.45479,0.788046,1.67453,2.91654,13.4929,51.879,4.77725,3.41814
2.02969,25.3883,9.59744,1.55754,1.55703,1393.74,42.8741,66.4902,38.3257,67.2354,1.07754,11.9589,8.6464,0.719432,1.60902,2.71814,21.8229,46.5459,4.26243,3.17487
1.5286,28.8788,8.54797,1.42527,1.56175,1385.88,54.6544,55.5984,35.6271,70.2549,0.918406,12.7847,7.30436,0.67627,1.56342,2.40143,31.3014,38.6359,3.87128,2.87251
1.16867,31.5873,7.24575,1.34255,1.53493,1376.21,65.3568,47.125,33.8369,71.4671,0.824468,13.3835,5.66866,0.656332,1.53368,2.10559,39.881,29.8232,3.65169,2.57733
1.04106,32.3998,6.01292,1.32138,1.46676,1370.32,71.926,41.7445,34.2145,70.8417,0.851358,13.7759,4.06508,0.653496,1.50223,1.93836,45.8707,21.7599,3.54433,2.32959
1.1131,30.9216,5.1439,1.33282,1.37008,1368,72.862,39.0554,36.8497,69.0448,1.025,14.1375,2.76549,0.665734,1.45222,1.93778,48.8027,15.6372,3.46295,2.13494
1.26632,27.676,4.63731,1.34501,1.26738,1366.32,68.8701,37.9016,41.0468,67.2619,1.30996,14.7039,2.01885,0.692092,1.37659,2.07984,49.3604,12.1044,3.36977,1.97201
1.43762,23.8977,4.4127,1.34204,1.17774,1363.89,62.1593,37.9861,45.4742,66.4057,1.63159,15.556,1.92818,0.731494,1.28675,2.29797,48.633,11.2845,3.29095,1.81758
1.67126,20.9279,4.44254,1.32536,1.10941,1362.51,55.1796,41.214,48.6266,66.6311,1.92447,16.5303,2.41095,0.780634,1.21118,2.53492,47.3074,12.9945,3.24142,1.66031
2.01767,19.6125,4.78299,1.32438,1.05888,1365.61,49.4422,50.6045,49.7069,67.2464,2.14678,17.2671,3.27798,0.833942,1.17931,2.76173,45.3366,16.9886,3.21867,1.50275
