0.4798,0.315226,0.214356,0.295044,0.348891,0.325067,0.245366
0.483544,0.318176,0.220153,0.332605,0.442689,0.321283,0.435836
0.484975,0.31461,0.214059,0.37664,0.428957,0.336969,0.327381
0.480808,0.288933,0.194749,0.315012,0.424348,0.346861,0.310211
0.480215,0.245817,0.182236,0.232694,0.387697,0.320794,0.327451
0.478743,0.272358,0.178514,0.240946,0.402882,0.293491,0.274284
0.478903,0.26975,0.162767,0.232373,0.408423,0.272912,0.261353
0.480797,0.246928,0.179053,0.297307,0.379831,0.265379,0.260925
0.48036,0.277178,0.188097,0.245446,0.394186,0.262098,0.304752
0.479838,0.266417,0.191122,0.264466,0.452532,0.259447,0.354676
0.479136,0.275327,0.192701,0.255194,0.423972,0.261076,0.278327
0.478222,0.259207,0.168548,0.2639,0.411983,0.263474,0.277441
0.47832,0.255548,0.164665,0.226865,0.491209,0.260298,0.293419
0.479348,0.259567,0.16742,0.196734,0.389607,0.243873,0.240172
0.490099,0.27999,0.22755,0.258279,0.470212,0.232404,0.311505
0.486762,0.28913,0.220864,0.329442,0.454599,0.256708,0.34573
0.4828,0.27169,0.183741,0.242113,0.46367,0.264315,0.270057
0.4832,0.278464,0.192484,0.279126,0.50461,0.266064,0.326075
0.483869,0.27888,0.213006,0.233133,0.484503,0.26801,0.263209
0.483463,0.271511,0.188857,0.250927,0.467324,0.261478,0.249844
0.482468,0.262168,0.18623,0.223184,0.473638,0.253013,0.269828
0.483038,0.270499,0.191092,0.208479,0.431095,0.238681,0.276453
0.484744,0.257476,0.180616,0.236922,0.427987,0.229377,0.276729
0.488307,0.27815,0.227618,0.265525,0.435134,0.236456,0.263046
0.489189,0.272086,0.216139,0.304295,0.419485,0.253296,0.295316
0.498386,0.281217,0.234804,0.304705,0.461229,0.27307,0.392973
0.492826,0.280244,0.224523,0.312586,0.463966,0.288081,0.319184
0.484235,0.28118,0.196836,0.243087,0.472532,0.292966,0.354715
0.484374,0.275121,0.211315,0.222311,0.482048,0.276681,0.356082
0.488947,0.280456,0.200741,0.259616,0.457347,0.264314,0.30748
0.485576,0.260453,0.202216,0.254249,0.495334,0.258915,0.266744
0.486494,0.270825,0.20136,0.256377,0.477271,0.253571,0.327867
0.488284,0.281961,0.22817,0.2889,0.445242,0.259698,0.333553
0.491799,0.280486,0.251064,0.286991,0.363616,0.271768,0.269589
0.486962,0.316264,0.241732,0.233658,0.396137,0.267937,0.240991
0.489477,0.294294,0.216637,0.260142,0.404332,0.264979,0.275136
