0.515106,0.374195,0.36801,0.330316,0.409601,0.338547,0.342539
0.505413,0.28371,0.276001,0.498907,0.445255,0.370039,0.467554
0.502474,0.280274,0.300202,0.238312,0.454124,0.359018,0.429621
0.507363,0.328294,0.346434,0.182051,0.433273,0.307368,0.440468
0.50374,0.316531,0.335257,0.162833,0.521988,0.265545,0.313352
0.501332,0.336116,0.346325,0.16242,0.463331,0.22764,0.383403
0.511288,0.318799,0.344307,0.183114,0.454096,0.198629,0.33
0.506009,0.356939,0.385934,0.185119,0.505446,0.181036,0.318894
0.503723,0.304391,0.312951,0.191286,0.491168,0.181562,0.371546
0.502854,0.329344,0.322017,0.178011,0.436405,0.182969,0.424126
0.502505,0.352642,0.364314,0.178718,0.487379,0.182472,0.369319
0.504753,0.318854,0.322624,0.201069,0.480542,0.187341,0.397319
0.500765,0.251813,0.285679,0.176703,0.474174,0.188287,0.381926
0.502631,0.31089,0.322026,0.18325,0.494683,0.185262,0.360582
0.507989,0.324629,0.351137,0.185517,0.545677,0.186938,0.367515
0.503943,0.280785,0.295433,0.186166,0.476554,0.18571,0.423004
0.511946,0.324217,0.379907,0.215266,0.539505,0.192559,0.39346
0.512989,0.30352,0.366403,0.179961,0.523612,0.193559,0.249113
0.513035,0.29186,0.347381,0.20121,0.536491,0.192383,0.376037
0.53958,0.340667,0.421502,0.555416,0.537897,0.261463,0.276507
0.528058,0.333708,0.39351,0.298762,0.553935,0.320684,0.197255
0.51906,0.370248,0.42475,0.223863,0.551077,0.312423,0.247513
0.520321,0.33983,0.408029,0.182242,0.585219,0.285389,0.236561
0.522148,0.365757,0.414129,0.217192,0.567086,0.26217,0.216516
0.524314,0.318643,0.411849,0.214035,0.575207,0.239416,0.188451
0.521468,0.36298,0.425758,0.211786,0.562393,0.219006,0.286412
0.515461,0.361752,0.387703,0.205687,0.557984,0.211427,0.282919
0.521664,0.367662,0.392101,0.210876,0.556171,0.211121,0.360961
0.517231,0.33934,0.359066,0.212174,0.555749,0.212744,0.245638
0.518036,0.326685,0.369554,0.198153,0.563195,0.210187,0.253151
0.527162,0.317942,0.40987,0.215072,0.509785,0.208551,0.233815
0.521407,0.291136,0.369181,0.230747,0.583736,0.215124,0.206075
0.523127,0.287979,0.369074,0.222149,0.504102,0.218453,0.156226
0.521496,0.314561,0.359215,0.247008,0.59436,0.223826,0.249092
0.517457,0.287333,0.370058,0.22201,0.517871,0.232338,0.190859
0.515334,0.354544,0.381971,0.183359,0.643208,0.224758,0.219204
0.52244,0.344242,0.390006,0.174452,0.595478,0.209554,0.205621
0.64505,0.49081,0.593238,0.442417,0.529925,0.226978,0.14853
0.535672,0.407425,0.48262,0.337253,0.468443,0.299373,0.225159
0.536424,0.388567,0.492376,0.216593,0.581848,0.295261,0.119536
0.537675,0.328658,0.478246,0.211467,0.559654,0.278407,0.151879
