0.507205,0.360827,0.268541,0.351256,0.462498,0.504187,0.453123
0.507379,0.311639,0.254116,0.320829,0.554214,0.456849,0.468962
0.507198,0.361994,0.302253,0.302778,0.456511,0.413484,0.527489
0.503359,0.319367,0.236308,0.250468,0.4428,0.360978,0.477977
0.506197,0.352212,0.267931,0.256566,0.493375,0.309944,0.487716
0.507376,0.346596,0.283502,0.246918,0.507437,0.277114,0.521053
0.506294,0.331997,0.266384,0.24446,0.466382,0.263583,0.482996
0.50525,0.291025,0.223749,0.215796,0.540733,0.251151,0.431959
0.506529,0.333356,0.257023,0.297779,0.584856,0.243841,0.419267
0.528808,0.35381,0.348011,0.32143,0.54625,0.263299,0.299188
0.650272,0.550213,0.633164,0.703912,0.809822,0.344867,0.255538
0.646997,0.564065,0.640435,0.719533,0.862256,0.468354,0.231508
0.616834,0.536772,0.581919,0.678861,0.731544,0.572685,0.172137
0.590909,0.488042,0.54611,0.54638,0.744911,0.609732,0.221683
0.590772,0.503262,0.466354,0.591615,0.560156,0.615679,0.241105
0.584248,0.519163,0.540186,0.642097,0.742009,0.626322,0.319322
0.544738,0.321697,0.34188,0.490463,0.712819,0.605559,0.219648
0.560601,0.309924,0.381958,0.447458,0.709312,0.554238,0.210482
0.582117,0.400592,0.446161,0.597699,0.74746,0.53979,0.266572
0.549774,0.351073,0.377463,0.564481,0.675775,0.565352,0.198208
0.563178,0.399363,0.405516,0.478996,0.695568,0.546502,0.279944
0.572156,0.384702,0.406789,0.489652,0.733132,0.529312,0.284837
0.547709,0.380507,0.389523,0.452159,0.631757,0.50771,0.271365
0.54119,0.340618,0.314799,0.410635,0.603469,0.489932,0.222099
0.543504,0.443889,0.467486,0.568039,0.687439,0.464669,0.231704
0.541752,0.39187,0.40077,0.632558,0.572009,0.518638,0.337646
0.53741,0.442082,0.40864,0.496704,0.583684,0.526183,0.277185
0.55952,0.456003,0.393359,0.617538,0.519599,0.553351,0.355324
0.51675,0.390326,0.286629,0.350963,0.521431,0.536502,0.333212
0.512562,0.35605,0.276687,0.33185,0.51888,0.480617,0.409259
0.520554,0.389862,0.327639,0.563692,0.54528,0.448857,0.412397
0.524092,0.346871,0.279382,0.588619,0.55283,0.496576,0.391053
0.511371,0.268546,0.201274,0.250818,0.5526,0.465102,0.338693
0.507837,0.257112,0.184563,0.168254,0.575692,0.38092,0.326282
0.509126,0.285336,0.208497,0.200622,0.619869,0.315275,0.413724
0.521255,0.340688,0.299893,0.593752,0.538148,0.329248,0.513116
